text,Sentiment,Score,date
@inecnigeria The positioning of the voting cubicles is very important if you want to curtail vote selling. Again en… https://t.co/zoo4wadVHC,NEGATIVE,0.9909862875938416,2023-02-16 20:57:14+00:00
Personally I want N200 to be our highest denomination. #nairaredesign #NairaScarcity #NigeriaDecides2023,NEGATIVE,0.9693776965141296,2023-02-16 20:51:13+00:00
Cold water is underrated #BBTitan #NigeriaDecides2023,NEGATIVE,0.9958980679512024,2023-02-16 20:40:00+00:00
President Buhari disregarding court decision with his address to Nigerians isn't talked about enough. The judiciary… https://t.co/MIYGNnn3n1,NEGATIVE,0.9928009510040284,2023-02-16 20:30:50+00:00
make Nigeria great. #TakeBackNaija #NigeriaDecides2023,POSITIVE,0.9996362924575806,2023-02-16 20:23:48+00:00
@PeterObi What is coming is better than what we have lots new nigeria with @PeterObi  my president… https://t.co/mpA1oOZ9lw,POSITIVE,0.9992945194244384,2023-02-16 20:19:38+00:00
So how much for 10k now? #newnaira #ValentinesDay #NigeriaDecides2023 #news https://t.co/iMI4QbqNAe,NEGATIVE,0.9978577494621276,2023-02-16 20:18:23+00:00
This will be me next week Saturday at my polling unit waiting for my vote to be counted and uploaded to INEC's Serv… https://t.co/55MwNVT5L5,NEGATIVE,0.9980496168136596,2023-02-16 20:09:06+00:00
They've been killing and going scot-free its time for justice like James Nwafor! @CCSoludo @hrw #NigeriaDecides2023… https://t.co/ftpxKsPxtL,NEGATIVE,0.9934577345848083,2023-02-16 20:07:29+00:00
pressure on private ownerships stop your illiteracy of adding more problems because you hear say 'DEM SAY' 😑… https://t.co/9kxwQDxeVd,NEGATIVE,0.998257339000702,2023-02-16 19:59:55+00:00
Our location is the street opposite dambold filling station camp funaab road Abeokuta  #NigeriaDecides2023 #BBTitan… https://t.co/6bUb9BXA0d,NEGATIVE,0.9937851428985596,2023-02-16 19:59:02+00:00
A currency system can't be legislated or ordered by a court. A currency system is a promise backed up by the guaran… https://t.co/UE7nOAusb7,NEGATIVE,0.9617595076560974,2023-02-16 19:57:50+00:00
Positive enormous Valid Changes will be made. #NigeriaDecides2023 #RenewedHope2023,POSITIVE,0.9995297193527222,2023-02-16 19:46:54+00:00
The last @ACLEDINFO and @CDDWestAfrica election violence update before #Nigeria votes on 25 February is now live:… https://t.co/7F1ltXoaXS,NEGATIVE,0.9839670062065125,2023-02-16 19:45:35+00:00
@NGRPresident There is no better way to punish a criminal than to make what he stole useless for him. We need a cha… https://t.co/TEPrxSFSne,NEGATIVE,0.9993902444839478,2023-02-16 19:36:28+00:00
Asiwaju has clear cut plans of hitting the ground running from day 1 and setting up the best team that will help bu… https://t.co/HBXs3P3Xtq,POSITIVE,0.9991114735603333,2023-02-16 19:35:31+00:00
There goes our President @PeterObi #NigeriaDecides2023 #Nigeria #africaarise #joyphido https://t.co/kCv3G16cSo,NEGATIVE,0.9781234860420228,2023-02-16 19:27:52+00:00
We are not admitting Elrufai into the WAILING community. Application was long sold out. - Prof. @ChidiOdinkalu… https://t.co/huFIGDYVIl,NEGATIVE,0.9979580640792848,2023-02-16 19:20:51+00:00
Obidients right now while watching the forth and back btw 𝗔𝗣𝗖 𝗚𝗼𝘃𝗲𝗿𝗻𝗼𝗿𝘀 vs CBN and FG. You guys should not involve… https://t.co/UYuQTKnPF1,NEGATIVE,0.9975361824035645,2023-02-16 19:17:52+00:00
Today @channelstv with @seunokin during #NigeriaDecides2023 na vawulence everywhere esp with @ChidiOdinkalu giving… https://t.co/q2PDnDoLFa,NEGATIVE,0.9773722290992736,2023-02-16 19:11:19+00:00
We have enter a situation where the President shows he has no respect for the rule of law. - Prof. @ChidiOdinkalu… https://t.co/KHBeNDmB3o,NEGATIVE,0.9995669722557068,2023-02-16 19:01:55+00:00
Vote wisely is now outdated because we don’t know the source or motivation of your wisdom. It may be corn or money.… https://t.co/oKNuiMvFXU,NEGATIVE,0.9998019337654114,2023-02-16 19:01:52+00:00
@YemieFash This is a good analogy #Nigeria #NigeriaDecides2023,NEGATIVE,0.9580479860305786,2023-02-16 18:59:50+00:00
There is a secret code to the forthcoming election on the 25th of February that I will be sharing by the Spirit wit… https://t.co/AbixQtSVyT,POSITIVE,0.9898276329040528,2023-02-16 18:59:47+00:00
I'm sure it will be explosive and educative as usual with previous experiences of watching interviews granted by  H… https://t.co/onJiVvQZci,POSITIVE,0.9976971745491028,2023-02-16 18:59:04+00:00
Nigeria was a country. I have no hope in this country again. I lost hope. What is going on! At this point we don't… https://t.co/l48j95HekW,NEGATIVE,0.9990721940994264,2023-02-16 18:57:37+00:00
BREAKING NEWS: Bola Tinubu confirms his own Election Day. The election is now between Peter Gregory Obi and Atiku… https://t.co/8nXhC7Z97a,POSITIVE,0.9801793098449708,2023-02-16 18:54:00+00:00
Political Repercussion is catching up with some folks in #Nigeria as #NigeriaDecides2023 for the Presidency in the next few days.,NEGATIVE,0.7505181431770325,2023-02-16 18:50:14+00:00
50million Naira?  The benefit of the CBN cashless policies outweigh the temporary scarcity of the Naira. It is time… https://t.co/nu9zZnNPLU,NEGATIVE,0.9953757524490356,2023-02-16 18:48:57+00:00
How good are they? They flipping failed! What is the use of this story? Failure city! @GuardianNigeria… https://t.co/ThhEgBEVb8,NEGATIVE,0.999698519706726,2023-02-16 18:47:39+00:00
We are set to vote for Peter Obi and Datti Yusuf #NigeriaDecides2023,POSITIVE,0.9085761904716492,2023-02-16 18:47:12+00:00
Winning is truely a norm here. You have proven yourself beyond reasonable doubt and I can say that legitimacy is yo… https://t.co/x2SMC8OWoN,POSITIVE,0.9980588555336,2023-02-16 18:44:54+00:00
Banks in Nigeria are attacked with Workers set on Fire.#NigeriaDecides #NigeriaDecides2023 https://t.co/pTAvMKabcP… https://t.co/MtkXenLYhJ,NEGATIVE,0.9974902868270874,2023-02-16 18:43:07+00:00
Been expecting Adichie’s P.O’s campaign video. She didn’t disappoint. She said “we’ve never seen this level of orga… https://t.co/2S5VyGINYF,POSITIVE,0.9815943241119384,2023-02-16 18:42:09+00:00
My Rivers people wear ya jeans is our final push for our next president HE @Peterobi get ready is gonna be a walk w… https://t.co/gJPpVhltMB,NEGATIVE,0.9800320863723756,2023-02-16 18:36:45+00:00
President @MBuhari knows exactly what he is doing. It will take years for many Nigerians to get the picture but the… https://t.co/VeBW4sV6DA,NEGATIVE,0.9816249012947084,2023-02-16 18:21:57+00:00
#NigeriaDecides2023 it's a time for us to get it right or miss it for another 8yrs.,NEGATIVE,0.999470055103302,2023-02-16 18:18:24+00:00
BREAKING NEWS: Bola Tinubu confirms his own Election Day. The election is now between Peter Gregory Obi and Atiku… https://t.co/nrhLAxfdyz,POSITIVE,0.985258162021637,2023-02-16 18:12:52+00:00
If you’re living with your parents this season in Nigeria; kneel down and say “Thank you Jesus” #NigeriaDecides2023 #Currency #PotterOut,POSITIVE,0.9049160480499268,2023-02-16 18:12:38+00:00
"If only these ""Progressive Governors"" can put this same amount of energy into security and job creation in their St… https://t.co/3hY8H7lV7K",NEGATIVE,0.9933196306228638,2023-02-16 18:10:06+00:00
What did we have to decide? When everyone is the problem. Hmm #NigeriaDecides2023,NEGATIVE,0.9978553652763368,2023-02-16 18:05:48+00:00
Have you noticed we have not been hearing about Fulani Herdsmen and Boko Haram?  Their sponsors are busy with  camp… https://t.co/onGoXuPcdr,NEGATIVE,0.9948996901512146,2023-02-16 18:00:57+00:00
THE PROPHETIC DECLARATIONS Towards The Rescue Of #Nigeria - 15-02-2023 - #Excerpts Clip03 - With BISHOP DAVID O. OY… https://t.co/kOPd2QukGz,NEGATIVE,0.7111051082611084,2023-02-16 17:54:40+00:00
“G5 Governors will rather choose Unity of the Country against Political Aspirations”. -Governor Seyi Makinde give A… https://t.co/dKz5vXFOTt,NEGATIVE,0.9872627854347228,2023-02-16 17:54:26+00:00
THE PROPHETIC DECLARATIONS Towards The Rescue Of #Nigeria - 15-02-2023 - #Excerpts Clip02 - With BISHOP DAVID O. OY… https://t.co/EEX9q3CWS0,NEGATIVE,0.5843685865402222,2023-02-16 17:53:37+00:00
THE PROPHETIC DECLARATIONS Towards The Rescue Of #Nigeria - 15-02-2023 - #Excerpts Clip01 - With BISHOP DAVID O. OY… https://t.co/NYBb4HJyg3,NEGATIVE,0.7927654385566711,2023-02-16 17:53:14+00:00
What’s the best source to find more info on the Nigerian Pres Election? I’d like to learn about the differences bet… https://t.co/nola4jAAGM,NEGATIVE,0.9582632780075072,2023-02-16 17:45:31+00:00
#NigeriaDecides2023 - I pray 4a #Nigeria where basic needs are met by the #government &amp; not thru begging others. A… https://t.co/KYTwyfyHfX,NEGATIVE,0.9469050168991088,2023-02-16 17:43:38+00:00
BREAKING NEWS: Bola Tinubu confirms his own Election Day. The election is now between Peter Gregory Obi and Atiku… https://t.co/h9EBUV9aNJ,POSITIVE,0.9765427708625792,2023-02-16 17:38:16+00:00
2022 was bad now 2023 badder pls don't sell ur vote and vote ryt for whom you want #NigeriaDecides2023,NEGATIVE,0.99911230802536,2023-02-16 17:37:05+00:00
@1MotivateAfrica @MBuhari @FMICNigeria @_chiefagbabiaka @Dhemoskii_ @aynigeria_ @lollylarry1 @TheAbisolaa… https://t.co/YvaY11Neqb,NEGATIVE,0.9791805148124696,2023-02-16 17:34:41+00:00
@1MotivateAfrica @MBuhari @FMICNigeria @_chiefagbabiaka @Dhemoskii_ @aynigeria_ @lollylarry1 @TheAbisolaa… https://t.co/gvQu1erEc1,NEGATIVE,0.979842722415924,2023-02-16 17:34:16+00:00
Fuel Queue in Port Harcourt today. See how Nigerians are suffering and some people still have the temerity to campa… https://t.co/ZBqCchsL3S,NEGATIVE,0.9940213561058044,2023-02-16 17:33:58+00:00
Highlights of President @MBuhari Scorecard (2015-2023) sometimes we read and go through somethings before we draw c… https://t.co/84CwQPTj5s,NEGATIVE,0.9516274929046632,2023-02-16 17:33:54+00:00
Highlights of President @MBuhari Scorecard (2015-2023) sometimes we read and go through somethings before we draw c… https://t.co/pcs7AWvVnV,NEGATIVE,0.9666801691055298,2023-02-16 17:33:21+00:00
Highlights of President @MBuhari Scorecard (2015-2023) sometimes we read and go through somethings before we draw c… https://t.co/RcxtoAoxtV,NEGATIVE,0.9638624787330629,2023-02-16 17:32:42+00:00
Isn’t this beautiful #fearwomen #NigeriaDecides2023 #bbntitans #chrisAni https://t.co/vx99xXwYS9,NEGATIVE,0.972903311252594,2023-02-16 17:29:19+00:00
@MindOfHeadking Foodstuffs #NigeriaDecides2023,NEGATIVE,0.9750359654426576,2023-02-16 17:29:17+00:00
Highlights of President @MBuhari Scorecard (2015-2023) sometimes we read and go through somethings before we draw c… https://t.co/XeUP2v7h63,NEGATIVE,0.9316283464431764,2023-02-16 17:28:55+00:00
@MindOfHeadking @itsSh0la Foodstuffs. #NigeriaDecides2023,NEGATIVE,0.976243793964386,2023-02-16 17:28:50+00:00
Highlights of President @MBuhari Scorecard (2015-2023) sometimes we read and go through somethings before we draw c… https://t.co/1XL45YV8is,NEGATIVE,0.9494855403900146,2023-02-16 17:28:29+00:00
Anambra are you readyyyyyyyyyy????💃💃💃💃💃#NigeriaDecides2023 https://t.co/U4WUC4gRcv,NEGATIVE,0.9878368973731996,2023-02-16 17:28:05+00:00
Highlights of President @MBuhari Scorecard (2015-2023) sometimes we read and go through somethings before we draw c… https://t.co/UVSTVmOX0S,NEGATIVE,0.9565780758857728,2023-02-16 17:27:32+00:00
@MindOfHeadking My mum Is a widow and she's been driven out of her shop and I need money to make part of my tution… https://t.co/8iC3TmMXDJ,NEGATIVE,0.999450385570526,2023-02-16 17:27:28+00:00
Vote Wisely. 🗳 #NigeriaDecides2023,POSITIVE,0.9185275435447692,2023-02-16 17:27:26+00:00
Highlights of President @MBuhari Scorecard (2015-2023) sometimes we read and go through somethings before we draw c… https://t.co/zueS1jA4fM,NEGATIVE,0.9653356075286864,2023-02-16 17:26:55+00:00
Highlights of President @MBuhari Scorecard (2015-2023) sometimes we read and go through somethings before we draw c… https://t.co/H2suScLSrC,NEGATIVE,0.9585192799568176,2023-02-16 17:26:30+00:00
Highlights of President @MBuhari Scorecard (2015-2023) sometimes we read and go through somethings before we draw c… https://t.co/ctyhSz65sv,NEGATIVE,0.9507086277008056,2023-02-16 17:25:58+00:00
ANAP has always been right and they are also right about Peter Obi's victory this time. No body can stop this victo… https://t.co/vkD5VeRiBI,POSITIVE,0.9990503191947936,2023-02-16 17:20:02+00:00
Highlights of President @MBuhari Scorecard (2015-2023) sometimes we read and go through somethings before we draw c… https://t.co/efgkby1puZ,NEGATIVE,0.9681450724601746,2023-02-16 17:19:08+00:00
Highlights of President @MBuhari Scorecard (2015-2023) sometimes we read and go through somethings before we draw c… https://t.co/53h6WNOm7J,NEGATIVE,0.9472349882125854,2023-02-16 17:17:38+00:00
@itsSh0la Same here boss 😤🙏 #NigeriaDecides2023,NEGATIVE,0.99564927816391,2023-02-16 17:17:25+00:00
Highlights of President @MBuhari Scorecard (2015-2023) sometimes we read and go through somethings before we draw c… https://t.co/4ztWR4iAkf,NEGATIVE,0.9494652152061462,2023-02-16 17:17:07+00:00
@_chiefagbabiaka @MBuhari @FMICNigeria @woye1 @DavidsOffor @dayoisrael @tosino52 @Redfairylee @OlatunjiArije… https://t.co/A7vKovN9G1,NEGATIVE,0.9809631109237672,2023-02-16 17:16:43+00:00
Highlights of President @MBuhari Scorecard (2015-2023) sometimes we read and go through somethings before we draw c… https://t.co/FT6wnEqMG5,NEGATIVE,0.9553818702697754,2023-02-16 17:15:56+00:00
Highlights of President @MBuhari Scorecard (2015-2023) sometimes we read and go through somethings before we draw c… https://t.co/hI89YZbZp0,NEGATIVE,0.9509668350219728,2023-02-16 17:14:59+00:00
Highlights of President @MBuhari Scorecard (2015-2023) sometimes we read and go through somethings before we draw c… https://t.co/X03am1IVEP,NEGATIVE,0.9520250558853148,2023-02-16 17:14:06+00:00
@MindOfHeadking @itsSh0la Pls I want to pay my balance for my project and our defense is next week and I don’t real… https://t.co/WRww91fSKi,NEGATIVE,0.9995943903923036,2023-02-16 17:13:30+00:00
Highlights of President @MBuhari Scorecard (2015-2023) sometimes we read and go through somethings before we draw c… https://t.co/38c9Y6gUZm,NEGATIVE,0.9419249296188354,2023-02-16 17:13:17+00:00
@itsSh0la It will help me finish up my clearance in school #NigeriaDecides2023,POSITIVE,0.971674621105194,2023-02-16 17:13:03+00:00
@abdulahmed332 @MBuhari @FMICNigeria which is to massively showcase the achievements of the Buhari Administration.… https://t.co/Eb6OYHM7YU,POSITIVE,0.9932584762573242,2023-02-16 17:13:02+00:00
@itsSh0la This money will pay my next session school fees and I'll add to the remainin' to get myself a laptop for… https://t.co/VbStxU1L3l,NEGATIVE,0.9984369874000548,2023-02-16 17:12:57+00:00
Highlights of President @MBuhari Scorecard (2015-2023) sometimes we read and go through somethings before we draw c… https://t.co/mgVSvFlbEX,NEGATIVE,0.9616122245788574,2023-02-16 17:12:49+00:00
@MindOfHeadking I need a laptop for school #NigeriaDecides2023,NEGATIVE,0.99869042634964,2023-02-16 17:12:29+00:00
@itsSh0la @PriestOj It would be very useful in kickstarting  my academic year. I will use N74k in payment of my sch… https://t.co/XZ81gsZFhF,NEGATIVE,0.9922572374343872,2023-02-16 17:12:10+00:00
@TheAbisolaa @MBuhari @FMICNigeria @_chiefagbabiaka @1MotivateAfrica @AsiwajuOladimej @eniolaofLagos which is to ma… https://t.co/tSt7p8WT54,NEGATIVE,0.9682637453079224,2023-02-16 17:12:04+00:00
@scarfizal @MBuhari @FMICNigeria which is to massively showcase the achievements of the Buhari Administration.… https://t.co/QYhEVsCIJ9,POSITIVE,0.9918429255485536,2023-02-16 17:11:54+00:00
@Journalist_Mind @FMICNigeria which is to massively showcase the achievements of the Buhari Administration.… https://t.co/rpJLM9SB12,POSITIVE,0.992723286151886,2023-02-16 17:11:46+00:00
@MindOfHeadking Just dinner for tonight boss #NigeriaDecides2023,NEGATIVE,0.930156111717224,2023-02-16 17:11:38+00:00
@isaajibola @MBuhari @FMICNigeria which is to massively showcase the achievements of the Buhari Administration.… https://t.co/5GedCcmDO1,POSITIVE,0.993568241596222,2023-02-16 17:10:22+00:00
@itsSh0la I just finished my semester exam today. I will use the money to prepare for next semester. #NigeriaDecides2023,NEGATIVE,0.9979800581932068,2023-02-16 17:10:09+00:00
@_chiefagbabiaka @MBuhari @FMICNigeria @woye1 @DavidsOffor @dayoisrael @tosino52 @Redfairylee @OlatunjiArije… https://t.co/tjpre3E6ki,NEGATIVE,0.9801150560379028,2023-02-16 17:09:52+00:00
Highlights of President @MBuhari Scorecard (2015-2023) sometimes we read and go through somethings before we draw c… https://t.co/GcWyMj5QiA,NEGATIVE,0.9531291723251344,2023-02-16 17:09:41+00:00
@MindOfHeadking @itsSh0la I want to repair my laptop #NigeriaDecides2023,NEGATIVE,0.9989995360374452,2023-02-16 17:09:02+00:00
